Период отправления;Объем кузова;Станция отправления;Станция назначения;Кол-во;Тариф
13.11.2022;138;Раустан;Костанай;1;23 048,51
09.11.2022;138;Коканд I;Кокшетау II;1;23 058,46
24.11.2022;138;Заудинский;Тыреть;1;19 782,00
24.11.2022;138;Павлодар-Южный;Сибай;1;22 011,21
24.11.2022;138;Батарейная;Тыреть;1;6 882,00
24.11.2022;138;Голованово;Заячья Горка;1;10 039,00
24.11.2022;138;Новоспасское;Красный Гуляй;1;3 297,00
20.11.2022;122;Какир;Костанай;1;23 351,02
08.11.2022;138;Коканд I;Таскудык;1;23 688,69
24.11.2022;138;Алексеевка;Старый Оскол;1;7 403,00
24.11.2022;138;Симферополь;Кубанская;1;20 867,00
18.11.2022;138;Какир;Тайынша;1;23 880,41
09.11.2022;122;Нукус;Жана-Есиль;1;23 919,55
17.11.2022;150;Кызылкия;Жинишке;1;23 997,17
24.11.2022;138;Санкт-Петербург-Тов.-Московский;Заневский Пост;1;1 047,00
24.11.2022;138;Среднерогатская;Шушары;1;901,00
24.11.2022;138;Китой-Комбинатская;Черемхово;1;2 993,00
24.11.2022;138;Брест-Северный;Брест-Центральный (эксп.);1;2 178,61
24.11.2022;138;Брест-Северный;Брест-Центральный (эксп.);1;2 178,61
24.11.2022;138;Думчино;Тула I-Курская;1;5 271,00
24.11.2022;158;Ржава;Старый Оскол;1;3 477,00
24.11.2022;158;Ржава;Старый Оскол;1;3 477,00
24.11.2022;158;Ржава;Старый Оскол;1;6 244,00
24.11.2022;138;Адлер;Татьянка;1;24 129,00
24.11.2022;138;Набережные Челны;Нарышево;1;9 096,00
24.11.2022;138;Набережные Челны;Нижнекамск;1;1 343,00
24.11.2022;138;Мончегорск;Нигозеро;1;28 440,00
24.11.2022;138;Чехов;Обнинское;1;3 756,00
24.11.2022;138;Актобе II;Косяковка;1;18 514,50
24.11.2022;150;Мальчики;Игоревская;1;9 822,00
24.11.2022;138;Ефремов;Унеча;1;16 795,00
24.11.2022;138;Кунара;Полевской;1;4 488,00
24.11.2022;138;Магнитогорск-Грузовой;Карталы I;1;5 271,00
24.11.2022;161;Актобе II;Шакша;1;16 816,51
19.11.2022;122;Маргилан;Костанай;1;24 965,07
24.11.2022;138;Човью;Межег;1;3 321,00
24.11.2022;150;Соликамск;Углеуральская;1;8 518,00
24.11.2022;138;Клещиха;Копылово;1;10 615,00
24.11.2022;138;Инская;Болотная;1;4 556,00
24.11.2022;138;Иваново-Сортировочное;Кострома Новая;1;4 606,00
24.11.2022;138;Иваново-Сортировочное;Кострома Новая;1;4 606,00
24.11.2022;138;Карповская;Сарепта;1;1 921,00
25.11.2022;138;Иваново-Сортировочное;Кольчугино;1;5 328,00
25.11.2022;138;Вязьма;Рудня;1;13 909,00
25.11.2022;138;Микунь;Великий Устюг;1;9 358,00
25.11.2022;138;Брест-Восточный;Свислочь (эксп.);1;8 372,11
25.11.2022;138;Брест-Восточный;Свислочь (эксп.);1;8 372,11
25.11.2022;138;Брест-Восточный;Свислочь (эксп.);1;8 372,11
25.11.2022;138;Брест-Восточный;Свислочь (эксп.);1;8 372,11
25.11.2022;138;Брест-Восточный;Свислочь (эксп.);1;8 372,11
25.11.2022;138;Брест-Восточный;Свислочь (эксп.);1;8 372,11
25.11.2022;150;Люберцы I;Егорьевск I;1;5 378,00
25.11.2022;161;Нур-Султан 1;Речная;1;25 788,21
25.11.2022;138;Рось;Свислочь (эксп.);1;2 554,09
25.11.2022;138;Рось;Свислочь (эксп.);1;2 554,09
25.11.2022;138;Лиски;Старый Оскол;1;8 777,00
25.11.2022;150;Шушары;Шарья;1;26 516,00
25.11.2022;138;Южно-Сахалинск-Грузовой;Завитая;1;38 193,00
25.11.2022;138;Половинка-Катавская;Речная;1;3 290,00
25.11.2022;138;Грозный;Черкесск;1;12 682,00
25.11.2022;138;Грозный;Черкесск;1;12 682,00
25.11.2022;138;Новороссийск;Полтавская;1;3 756,00
25.11.2022;138;Белогорск;Завитая;1;3 864,00
25.11.2022;122;Галаба;Костанай;1;38 193,93
25.11.2022;122;Галаба;Костанай;1;38 193,93
25.11.2022;138;Абакан;Черкасов Камень;1;13 155,00
25.11.2022;150;Клещиха;Иня-Восточная;1;1 917,00
25.11.2022;150;Клещиха;Иня-Восточная;1;1 917,00
25.11.2022;138;Кировская;Шедок;1;32 891,00
05.11.2022;138;Токмак;Шемонаиха;1;26 386,07
11.11.2022;138;Андижан I;Таскудык;1;26 451,75
25.11.2022;138;Сулемка;Иланка;1;1 628,00
25.11.2022;161;Жеты-Су;Барнаул;1;16 873,35
25.11.2022;138;Глазов;Подосиновец;1;14 697,00
25.11.2022;138;Тальцы;Кая;1;13 937,00
25.11.2022;150;Заудинский;Батарейная;1;13 937,00
25.11.2022;138;Гатово;Смоленск;1;10 200,32
25.11.2022;150;Мекензиевы Горы;Кореновск;1;31 420,00
25.11.2022;138;Барнаул;Бийск;1;8 822,00
25.11.2022;138;Ручьи;Рябово;1;2 909,00
25.11.2022;150;Ржава;Обоянь;1;1 045,00
25.11.2022;138;Медеу;Достык;1;6 474,77
25.11.2022;138;Марцево;Сальск;1;8 196,00
25.11.2022;150;Рубцовск;Барнаул;1;12 554,00
25.11.2022;138;Нерюнгри-Пассажирская;Благовещенск;1;29 921,00
25.11.2022;138;Киржач;Орехово-Зуево;1;2 707,00
25.11.2022;138;Киржач;Орехово-Зуево;1;2 707,00
25.11.2022;138;Симферополь-Грузовой;Речная;1;39 526,00
25.11.2022;138;Соленое Озеро;Шедок;1;36 133,00
25.11.2022;138;Актобе II;Жинишке;1;862,75
25.11.2022;138;Кунцево II;Рудня;1;10 453,00
25.11.2022;138;Чемской;Копылово;1;9 660,00
25.11.2022;138;Елец;Старый Оскол;1;6 454,00
25.11.2022;138;Галаба;Костанай;1;38 193,93
25.11.2022;150;Уральск;Шакша;1;17 250,76
26.11.2022;138;КАРБЫШЕВО II;Комбинатская;1;1 628,00
29.11.2022;150;Балканабат;Жинишке;1;9 341,44
26.11.2022;138;Пенза III;Белинская;1;2 647,00
26.11.2022;150;Архангельск-Город;Сегежа;1;17 008,00
26.11.2022;138;Барнаул;Бийск;1;5 195,00
02.11.2022;138;Ургенч;Арал Тенизи;1;26 754,26
26.11.2022;122;Галаба (эксп.);Костанай;1;38 330,59
26.11.2022;158;Колпино;Торжок-Южный;1;24 129,00
26.11.2022;138;Навашино;Юрьевец;1;5 496,00
26.11.2022;150;Барнаул;Алтайская;1;447,00
26.11.2022;138;Кольцово;Смычка;1;5 938,00
26.11.2022;138;Сороковая;Сибай;1;14 266,43
26.11.2022;138;Алексеевка;Старый Оскол;1;7 403,00
26.11.2022;138;Алексеевка;Старый Оскол;1;7 403,00
26.11.2022;138;Алексеевка;Старый Оскол;1;12 308,00
26.11.2022;138;Алексеевка;Старый Оскол;1;7 403,00
26.11.2022;138;Алексеевка;Старый Оскол;1;7 403,00
26.11.2022;150;Февральск;Эльбан;1;35 085,00
26.11.2022;138;Кемпирсай;Илецк I;1;5 623,51
26.11.2022;138;Речица;Лунинец;1;6 026,33
26.11.2022;150;Люблино-Сортировочное;Игоревская;1;13 155,00
26.11.2022;150;Тольятти;Черниковка;1;17 812,00
26.11.2022;150;Тольятти;Безенчук;1;6 274,00
26.11.2022;138;Тихорецкая;Смышляевка;1;16 204,00
26.11.2022;138;Нарышево;Ульяновск-Центральный;1;14 338,00
26.11.2022;138;Сокур;Копылово;1;9 096,00
26.11.2022;138;Антипиха;Тыреть;1;47 344,00
26.11.2022;150;Бурул;Жинишке;1;11 809,63
26.11.2022;138;Соленое Озеро;Усть-Лабинская;1;14 239,00
26.11.2022;138;Соленое Озеро;Усть-Лабинская;1;14 239,00
26.11.2022;138;Соленое Озеро;Шедок;1;36 133,00
26.11.2022;138;Соленое Озеро;Шедок;1;25 370,00
26.11.2022;138;Соленое Озеро;Шедок;1;36 133,00
26.11.2022;138;Казыкурт;Арал Тенизи;1;6 096,08
26.11.2022;138;Новосибирск-Восточный;Бердск;1;1 867,00
26.11.2022;138;Металлургическая;Джабык;1;6 130,00
26.11.2022;138;Севастополь-Товарный;Речная;1;40 372,00
26.11.2022;138;Севастополь-Товарный;Речная;1;40 372,00
26.11.2022;138;Симферополь;Шедок;1;23 842,00
26.11.2022;150;Шарья;Кострома Новая;1;9 790,00
26.11.2022;138;Глазов;Мураши;1;9 790,00
26.11.2022;138;Санкт-Петербург-Тов.-Московский;Шарья;1;26 516,00
26.11.2022;138;Заневский Пост;Шарья;1;26 516,00
26.11.2022;138;Заневский Пост;Шарья;1;26 516,00
26.11.2022;138;Реж;Керамик;1;3 235,00
26.11.2022;138;Калуга I;Полотняный Завод;1;1 161,00
26.11.2022;138;Обская;Межег;1;28 904,00
26.11.2022;138;Брест-Северный;Брест-Центральный (эксп.);1;2 178,61
26.11.2022;138;Брест-Северный;Свислочь (эксп.);1;8 372,11
26.11.2022;138;Брест-Северный;Бобруйск;1;10 061,12
26.11.2022;138;Заудинский;Кая;1;13 937,00
26.11.2022;138;Бутурлиновка;Лиски;1;4 556,00
26.11.2022;138;Заречная;Татьянка;1;16 204,00
26.11.2022;138;Аша;Нарышево;1;8 576,00
26.11.2022;138;Барнаул;Бийск;1;5 874,00
26.11.2022;138;Гуково;Татьянка;1;21 873,00
26.11.2022;138;Гуково;Татьянка;1;21 873,00
26.11.2022;138;Гуково;Сальск;1;10 921,00
26.11.2022;150;Гуково;Азов;1;10 431,00
26.11.2022;158;Павлодар;Белово;1;19 510,04
26.11.2022;138;Шершни;Речная;1;19 040,00
26.11.2022;150;Алексеевка;Кирсанов;1;15 521,00
26.11.2022;138;Шершни;Речная;1;12 923,00
26.11.2022;138;Аргаяш;Речная;1;9 460,00
14.11.2022;150;Рыбачье;Жинишке;1;33 679,49
26.11.2022;138;Аргаяш;Сатка;1;9 460,00
26.11.2022;138;Крекшино;Обнинское;1;2 214,00
26.11.2022;138;Крекшино;Рудня;1;13 937,00
26.11.2022;138;Галаба;Костанай;1;38 193,93
26.11.2022;138;Галаба;Костанай;1;38 193,93
26.11.2022;138;Крекшино;Рудня;1;13 937,00
27.11.2022;138;Наушки (эксп. АО "УБЖД": участок Сухабаатар - Улаанбаатар (искл.));Мальта;1;21 732,00
27.11.2022;138;Буй;Шарья;1;8 196,00
27.11.2022;138;Люберцы II;Ефремов;1;11 971,00
27.11.2022;150;Волжский;Зоринский;1;18 663,00
27.11.2022;150;Волжский;Зоринский;1;18 663,00
27.11.2022;158;Гродеково (эксп. КЖД);Блюхер;1;7 764,00
27.11.2022;138;Минусинск;Черкасов Камень;1;13 937,00
27.11.2022;138;Верх-Нейвинск;Смычка;1;4 704,00
27.11.2022;150;Комсомольск-на-Амуре;Благовещенск;1;26 314,00
27.11.2022;138;Уфа;Салават;1;6 525,00
27.11.2022;138;Уфа;Салават;1;6 525,00
27.11.2022;122;Курган;Петропавловск;1;8 777,00
27.11.2022;138;Заудинский;Залари;1;18 898,00
12.11.2022;122;Этрек;Петропавловск;1;36 814,55
12.11.2022;122;Этрек;Петропавловск;1;36 814,55
27.11.2022;138;Набережные Челны;Нижнекамск;1;1 343,00
27.11.2022;138;Шушары;Среднерогатская;1;1 299,00
16.11.2022;150;Ханака;Жинишке;1;37 030,99
27.11.2022;138;Алтайская;Барнаул;1;395,00
27.11.2022;138;Покровск-Приволжский;Саратов-Порт;1;1 303,00
27.11.2022;138;Красноярск-Северный;Иланка;1;7 967,00
27.11.2022;138;Воскресенск;Арзамас II;1;6 607,00
27.11.2022;150;Алматы 1;Достык;1;6 594,82
27.11.2022;138;Нежеголь;Белгород;1;1 971,00
04.11.2022;138;Галаба;Тальщик;1;37 593,55
27.11.2022;150;Новороссийск;Минеральные Воды;1;17 895,00
27.11.2022;138;Злобино;Новобирюсинская;1;12 209,00
27.11.2022;138;Калининград-Сортировочный;Балтийский Лес;1;1 172,00
27.11.2022;138;Белинская;Смышляевка;1;13 374,00
27.11.2022;138;Белые Столбы;Ефремов;1;9 790,00
27.11.2022;138;Глазов;Мураши;1;10 182,00
27.11.2022;138;Гродеково (эксп. КЖД);Благовещенск;1;39 771,00
27.11.2022;138;Гродеково (эксп. КЖД);Благовещенск;1;39 771,00
08.11.2022;138;Галаба;Тальщик;1;37 719,60
27.11.2022;138;Гродеково (эксп. КЖД);Благовещенск;1;39 771,00
02.11.2022;122;Термез-Порт (эксп.);Петропавловск;1;37 724,57
27.11.2022;138;Новокузнецк-Северный;Заринская;1;6 028,00
19.11.2022;122;Термез-Порт (эксп.);Петропавловск;1;37 747,00
27.11.2022;138;Новокузнецк-Северный;Черкасов Камень;1;2 548,00
27.11.2022;138;Баженово;Уктус;1;1 867,00
09.11.2022;122;Термез-Порт (эксп.);Петропавловск;1;37 849,45
10.11.2022;138;Термез-Порт (эксп.);Петропавловск;1;37 849,45
27.11.2022;138;Алексеевка;Бутурлиновка;1;7 403,00
27.11.2022;138;Алексеевка;Плавица;1;9 790,00
27.11.2022;138;Алексеевка;Плавица;1;9 790,00
27.11.2022;150;Алексеевка;Кирсанов;1;15 521,00
27.11.2022;138;Раевка;Смышляевка;1;10 411,00
27.11.2022;138;Металлургическая;Речная;1;4 601,00
28.11.2022;138;Ольховатка;Колпны;1;24 436,00
28.11.2022;150;Люберцы II;Балабаново;1;8 277,00
28.11.2022;138;Галаба (эксп.);Карталы I;1;81 122,75
28.11.2022;122;Галаба (эксп.);Петропавловск;1;36 697,71
28.11.2022;138;Баженово;Уктус;1;1 942,00
05.11.2022;138;Толгойт;Мальта;1;37 939,00
